date,location,tourist_count,latitude,longitude,type,capacity,density
2025-04-09,Hampi Ruins,4163,15.335,76.46,heritage,20000,20.8
2025-04-09,Udaipur Lakes,4871,24.5854,73.7125,heritage,30000,16.2
2025-04-09,Rishikesh,3983,30.0869,78.2676,spiritual,28000,14.2
2025-04-09,Munnar Hills,2873,10.0889,77.0595,eco,22000,13.1
2025-04-10,Goa Beach,5599,15.2993,73.9512,coastal,50000,11.2
2025-04-10,Taj Mahal,4995,27.1751,78.0421,heritage,40000,12.5
2025-04-10,Jaipur Fort,4738,26.9855,75.8513,heritage,35000,13.5
2025-04-10,Kerala Backwaters,2724,9.4981,76.3388,eco,25000,10.9
2025-04-10,Hampi Ruins,5118,15.335,76.46,heritage,20000,25.6
2025-04-10,Udaipur Lakes,5089,24.5854,73.7125,heritage,30000,17.0
2025-04-10,Rishikesh,4012,30.0869,78.2676,spiritual,28000,14.3
2025-04-10,Munnar Hills,2741,10.0889,77.0595,eco,22000,12.5
2025-04-11,Goa Beach,6157,15.2993,73.9512,coastal,50000,12.3
2025-04-11,Taj Mahal,4331,27.1751,78.0421,heritage,40000,10.8
2025-04-11,Jaipur Fort,4498,26.9855,75.8513,heritage,35000,12.9
2025-04-11,Kerala Backwaters,2833,9.4981,76.3388,eco,25000,11.3
2025-04-11,Hampi Ruins,4661,15.335,76.46,heritage,20000,23.3
2025-04-11,Udaipur Lakes,5038,24.5854,73.7125,heritage,30000,16.8
2025-04-11,Rishikesh,4020,30.0869,78.2676,spiritual,28000,14.4
2025-04-11,Munnar Hills,2569,10.0889,77.0595,eco,22000,11.7
2025-04-12,Goa Beach,9552,15.2993,73.9512,coastal,50000,19.1
2025-04-12,Taj Mahal,6695,27.1751,78.0421,heritage,40000,16.7
2025-04-12,Jaipur Fort,5478,26.9855,75.8513,heritage,35000,15.7
2025-04-12,Kerala Backwaters,3599,9.4981,76.3388,eco,25000,14.4
2025-04-12,Hampi Ruins,7106,15.335,76.46,heritage,20000,35.5
2025-04-12,Udaipur Lakes,5554,24.5854,73.7125,heritage,30000,18.5
2025-04-12,Rishikesh,5443,30.0869,78.2676,spiritual,28000,19.4
2025-04-12,Munnar Hills,3515,10.0889,77.0595,eco,22000,16.0
2025-04-13,Goa Beach,8480,15.2993,73.9512,coastal,50000,17.0
2025-04-13,Taj Mahal,6765,27.1751,78.0421,heritage,40000,16.9
2025-04-13,Jaipur Fort,5572,26.9855,75.8513,heritage,35000,15.9
2025-04-13,Kerala Backwaters,4094,9.4981,76.3388,eco,25000,16.4
2025-04-13,Hampi Ruins,6816,15.335,76.46,heritage,20000,34.1
2025-04-13,Udaipur Lakes,5672,24.5854,73.7125,heritage,30000,18.9
2025-04-13,Rishikesh,5675,30.0869,78.2676,spiritual,28000,20.3
2025-04-13,Munnar Hills,3379,10.0889,77.0595,eco,22000,15.4
2025-04-14,Goa Beach,5635,15.2993,73.9512,coastal,50000,11.3
2025-04-14,Taj Mahal,4512,27.1751,78.0421,heritage,40000,11.3
2025-04-14,Jaipur Fort,4217,26.9855,75.8513,heritage,35000,12.0
2025-04-14,Kerala Backwaters,2815,9.4981,76.3388,eco,25000,11.3
2025-04-14,Hampi Ruins,4941,15.335,76.46,heritage,20000,24.7
2025-04-14,Udaipur Lakes,4525,24.5854,73.7125,heritage,30000,15.1
2025-04-14,Rishikesh,3405,30.0869,78.2676,spiritual,28000,12.2
2025-04-14,Munnar Hills,2444,10.0889,77.0595,eco,22000,11.1
2025-04-15,Goa Beach,6082,15.2993,73.9512,coastal,50000,12.2
2025-04-15,Taj Mahal,4708,27.1751,78.0421,heritage,40000,11.8
2025-04-15,Jaipur Fort,4708,26.9855,75.8513,heritage,35000,13.5
2025-04-15,Kerala Backwaters,2607,9.4981,76.3388,eco,25000,10.4
2025-04-15,Hampi Ruins,4086,15.335,76.46,heritage,20000,20.4
2025-04-15,Udaipur Lakes,4393,24.5854,73.7125,heritage,30000,14.6
2025-04-15,Rishikesh,3444,30.0869,78.2676,spiritual,28000,12.3
2025-04-15,Munnar Hills,2626,10.0889,77.0595,eco,22000,11.9
2025-04-16,Goa Beach,6392,15.2993,73.9512,coastal,50000,12.8
2025-04-16,Taj Mahal,3895,27.1751,78.0421,heritage,40000,9.7
2025-04-16,Jaipur Fort,4765,26.9855,75.8513,heritage,35000,13.6
2025-04-16,Kerala Backwaters,2779,9.4981,76.3388,eco,25000,11.1
2025-04-16,Hampi Ruins,4532,15.335,76.46,heritage,20000,22.7
2025-04-16,Udaipur Lakes,4261,24.5854,73.7125,heritage,30000,14.2
2025-04-16,Rishikesh,3473,30.0869,78.2676,spiritual,28000,12.4
2025-04-16,Munnar Hills,2502,10.0889,77.0595,eco,22000,11.4
2025-04-17,Goa Beach,6562,15.2993,73.9512,coastal,50000,13.1
2025-04-17,Taj Mahal,4113,27.1751,78.0421,heritage,40000,10.3
2025-04-17,Jaipur Fort,4388,26.9855,75.8513,heritage,35000,12.5
2025-04-17,Kerala Backwaters,2628,9.4981,76.3388,eco,25000,10.5
2025-04-17,Hampi Ruins,4458,15.335,76.46,heritage,20000,22.3
2025-04-17,Udaipur Lakes,3962,24.5854,73.7125,heritage,30000,13.2
2025-04-17,Rishikesh,3367,30.0869,78.2676,spiritual,28000,12.0
2025-04-17,Munnar Hills,2397,10.0889,77.0595,eco,22000,10.9
2025-04-18,Goa Beach,6239,15.2993,73.9512,coastal,50000,12.5
2025-04-18,Taj Mahal,4965,27.1751,78.0421,heritage,40000,12.4
2025-04-18,Jaipur Fort,5188,26.9855,75.8513,heritage,35000,14.8
2025-04-18,Kerala Backwaters,2376,9.4981,76.3388,eco,25000,9.5
2025-04-18,Hampi Ruins,5015,15.335,76.46,heritage,20000,25.1
2025-04-18,Udaipur Lakes,4231,24.5854,73.7125,heritage,30000,14.1
2025-04-18,Rishikesh,3798,30.0869,78.2676,spiritual,28000,13.6
2025-04-18,Munnar Hills,2972,10.0889,77.0595,eco,22000,13.5
2025-04-19,Goa Beach,9803,15.2993,73.9512,coastal,50000,19.6
2025-04-19,Taj Mahal,5419,27.1751,78.0421,heritage,40000,13.5
2025-04-19,Jaipur Fort,6813,26.9855,75.8513,heritage,35000,19.5
2025-04-19,Kerala Backwaters,3371,9.4981,76.3388,eco,25000,13.5
2025-04-19,Hampi Ruins,6709,15.335,76.46,heritage,20000,33.5
2025-04-19,Udaipur Lakes,5774,24.5854,73.7125,heritage,30000,19.2
2025-04-19,Rishikesh,4677,30.0869,78.2676,spiritual,28000,16.7
2025-04-19,Munnar Hills,3436,10.0889,77.0595,eco,22000,15.6
2025-04-20,Goa Beach,8088,15.2993,73.9512,coastal,50000,16.2
2025-04-20,Taj Mahal,7302,27.1751,78.0421,heritage,40000,18.3
2025-04-20,Jaipur Fort,6919,26.9855,75.8513,heritage,35000,19.8
2025-04-20,Kerala Backwaters,3865,9.4981,76.3388,eco,25000,15.5
2025-04-20,Hampi Ruins,6187,15.335,76.46,heritage,20000,30.9
2025-04-20,Udaipur Lakes,7302,24.5854,73.7125,heritage,30000,24.3
2025-04-20,Rishikesh,5797,30.0869,78.2676,spiritual,28000,20.7
2025-04-20,Munnar Hills,3790,10.0889,77.0595,eco,22000,17.2
2025-04-21,Goa Beach,6704,15.2993,73.9512,coastal,50000,13.4
2025-04-21,Taj Mahal,4988,27.1751,78.0421,heritage,40000,12.5
2025-04-21,Jaipur Fort,4898,26.9855,75.8513,heritage,35000,14.0
2025-04-21,Kerala Backwaters,2756,9.4981,76.3388,eco,25000,11.0
2025-04-21,Hampi Ruins,4201,15.335,76.46,heritage,20000,21.0
2025-04-21,Udaipur Lakes,3878,24.5854,73.7125,heritage,30000,12.9
2025-04-21,Rishikesh,4029,30.0869,78.2676,spiritual,28000,14.4
2025-04-21,Munnar Hills,2655,10.0889,77.0595,eco,22000,12.1
2025-04-22,Goa Beach,5654,15.2993,73.9512,coastal,50000,11.3
2025-04-22,Taj Mahal,4183,27.1751,78.0421,heritage,40000,10.5
2025-04-22,Jaipur Fort,4570,26.9855,75.8513,heritage,35000,13.1
2025-04-22,Kerala Backwaters,2763,9.4981,76.3388,eco,25000,11.1
2025-04-22,Hampi Ruins,4369,15.335,76.46,heritage,20000,21.8
2025-04-22,Udaipur Lakes,4995,24.5854,73.7125,heritage,30000,16.7
2025-04-22,Rishikesh,3437,30.0869,78.2676,spiritual,28000,12.3
2025-04-22,Munnar Hills,2283,10.0889,77.0595,eco,22000,10.4
2025-04-23,Goa Beach,5775,15.2993,73.9512,coastal,50000,11.6
2025-04-23,Taj Mahal,4666,27.1751,78.0421,heritage,40000,11.7
2025-04-23,Jaipur Fort,4945,26.9855,75.8513,heritage,35000,14.1
2025-04-23,Kerala Backwaters,2213,9.4981,76.3388,eco,25000,8.9
2025-04-23,Hampi Ruins,4184,15.335,76.46,heritage,20000,20.9
2025-04-23,Udaipur Lakes,4251,24.5854,73.7125,heritage,30000,14.2
2025-04-23,Rishikesh,3896,30.0869,78.2676,spiritual,28000,13.9
2025-04-23,Munnar Hills,2872,10.0889,77.0595,eco,22000,13.1
2025-04-24,Goa Beach,5786,15.2993,73.9512,coastal,50000,11.6
2025-04-24,Taj Mahal,4384,27.1751,78.0421,heritage,40000,11.0
2025-04-24,Jaipur Fort,4891,26.9855,75.8513,heritage,35000,14.0
2025-04-24,Kerala Backwaters,2543,9.4981,76.3388,eco,25000,10.2
2025-04-24,Hampi Ruins,4330,15.335,76.46,heritage,20000,21.6
2025-04-24,Udaipur Lakes,4815,24.5854,73.7125,heritage,30000,16.1
2025-04-24,Rishikesh,3479,30.0869,78.2676,spiritual,28000,12.4
2025-04-24,Munnar Hills,2316,10.0889,77.0595,eco,22000,10.5
2025-04-25,Goa Beach,5839,15.2993,73.9512,coastal,50000,11.7
2025-04-25,Taj Mahal,4631,27.1751,78.0421,heritage,40000,11.6
2025-04-25,Jaipur Fort,4593,26.9855,75.8513,heritage,35000,13.1
2025-04-25,Kerala Backwaters,2722,9.4981,76.3388,eco,25000,10.9
2025-04-25,Hampi Ruins,4835,15.335,76.46,heritage,20000,24.2
2025-04-25,Udaipur Lakes,3995,24.5854,73.7125,heritage,30000,13.3
2025-04-25,Rishikesh,3546,30.0869,78.2676,spiritual,28000,12.7
2025-04-25,Munnar Hills,2751,10.0889,77.0595,eco,22000,12.5
2025-04-26,Goa Beach,7998,15.2993,73.9512,coastal,50000,16.0
2025-04-26,Taj Mahal,6241,27.1751,78.0421,heritage,40000,15.6
2025-04-26,Jaipur Fort,6515,26.9855,75.8513,heritage,35000,18.6
2025-04-26,Kerala Backwaters,3166,9.4981,76.3388,eco,25000,12.7
2025-04-26,Hampi Ruins,6984,15.335,76.46,heritage,20000,34.9
2025-04-26,Udaipur Lakes,5421,24.5854,73.7125,heritage,30000,18.1
2025-04-26,Rishikesh,4994,30.0869,78.2676,spiritual,28000,17.8
2025-04-26,Munnar Hills,3297,10.0889,77.0595,eco,22000,15.0
2025-04-27,Goa Beach,9443,15.2993,73.9512,coastal,50000,18.9
2025-04-27,Taj Mahal,7197,27.1751,78.0421,heritage,40000,18.0
2025-04-27,Jaipur Fort,6628,26.9855,75.8513,heritage,35000,18.9
2025-04-27,Kerala Backwaters,3945,9.4981,76.3388,eco,25000,15.8
2025-04-27,Hampi Ruins,7309,15.335,76.46,heritage,20000,36.5
2025-04-27,Udaipur Lakes,7078,24.5854,73.7125,heritage,30000,23.6
2025-04-27,Rishikesh,4859,30.0869,78.2676,spiritual,28000,17.4
2025-04-27,Munnar Hills,3844,10.0889,77.0595,eco,22000,17.5
2025-04-28,Goa Beach,7446,15.2993,73.9512,coastal,50000,14.9
2025-04-28,Taj Mahal,4921,27.1751,78.0421,heritage,40000,12.3
2025-04-28,Jaipur Fort,4026,26.9855,75.8513,heritage,35000,11.5
2025-04-28,Kerala Backwaters,2730,9.4981,76.3388,eco,25000,10.9
2025-04-28,Hampi Ruins,5055,15.335,76.46,heritage,20000,25.3
2025-04-28,Udaipur Lakes,4150,24.5854,73.7125,heritage,30000,13.8
2025-04-28,Rishikesh,4101,30.0869,78.2676,spiritual,28000,14.6
2025-04-28,Munnar Hills,2954,10.0889,77.0595,eco,22000,13.4
2025-04-29,Goa Beach,6662,15.2993,73.9512,coastal,50000,13.3
2025-04-29,Taj Mahal,4574,27.1751,78.0421,heritage,40000,11.4
2025-04-29,Jaipur Fort,4507,26.9855,75.8513,heritage,35000,12.9
2025-04-29,Kerala Backwaters,2841,9.4981,76.3388,eco,25000,11.4
2025-04-29,Hampi Ruins,5003,15.335,76.46,heritage,20000,25.0
2025-04-29,Udaipur Lakes,5128,24.5854,73.7125,heritage,30000,17.1
2025-04-29,Rishikesh,4156,30.0869,78.2676,spiritual,28000,14.8
2025-04-29,Munnar Hills,2794,10.0889,77.0595,eco,22000,12.7
2025-04-30,Goa Beach,6821,15.2993,73.9512,coastal,50000,13.6
2025-04-30,Taj Mahal,4612,27.1751,78.0421,heritage,40000,11.5
2025-04-30,Jaipur Fort,4205,26.9855,75.8513,heritage,35000,12.0
2025-04-30,Kerala Backwaters,2553,9.4981,76.3388,eco,25000,10.2
2025-04-30,Hampi Ruins,5070,15.335,76.46,heritage,20000,25.4
2025-04-30,Udaipur Lakes,4280,24.5854,73.7125,heritage,30000,14.3
2025-04-30,Rishikesh,3880,30.0869,78.2676,spiritual,28000,13.9
2025-04-30,Munnar Hills,2791,10.0889,77.0595,eco,22000,12.7
2025-05-01,Goa Beach,7192,15.2993,73.9512,coastal,50000,14.4
2025-05-01,Taj Mahal,5157,27.1751,78.0421,heritage,40000,12.9
2025-05-01,Jaipur Fort,4931,26.9855,75.8513,heritage,35000,14.1
2025-05-01,Kerala Backwaters,2496,9.4981,76.3388,eco,25000,10.0
2025-05-01,Hampi Ruins,5225,15.335,76.46,heritage,20000,26.1
2025-05-01,Udaipur Lakes,4266,24.5854,73.7125,heritage,30000,14.2
2025-05-01,Rishikesh,3826,30.0869,78.2676,spiritual,28000,13.7
2025-05-01,Munnar Hills,2613,10.0889,77.0595,eco,22000,11.9
2025-05-02,Goa Beach,5989,15.2993,73.9512,coastal,50000,12.0
2025-05-02,Taj Mahal,4717,27.1751,78.0421,heritage,40000,11.8
2025-05-02,Jaipur Fort,4564,26.9855,75.8513,heritage,35000,13.0
2025-05-02,Kerala Backwaters,2848,9.4981,76.3388,eco,25000,11.4
2025-05-02,Hampi Ruins,5093,15.335,76.46,heritage,20000,25.5
2025-05-02,Udaipur Lakes,5203,24.5854,73.7125,heritage,30000,17.3
2025-05-02,Rishikesh,4221,30.0869,78.2676,spiritual,28000,15.1
2025-05-02,Munnar Hills,2243,10.0889,77.0595,eco,22000,10.2
2025-05-03,Goa Beach,9784,15.2993,73.9512,coastal,50000,19.6
2025-05-03,Taj Mahal,6784,27.1751,78.0421,heritage,40000,17.0
2025-05-03,Jaipur Fort,7253,26.9855,75.8513,heritage,35000,20.7
2025-05-03,Kerala Backwaters,3154,9.4981,76.3388,eco,25000,12.6
2025-05-03,Hampi Ruins,5781,15.335,76.46,heritage,20000,28.9
2025-05-03,Udaipur Lakes,6346,24.5854,73.7125,heritage,30000,21.2
2025-05-03,Rishikesh,4775,30.0869,78.2676,spiritual,28000,17.1
2025-05-03,Munnar Hills,3137,10.0889,77.0595,eco,22000,14.3
2025-05-04,Goa Beach,8225,15.2993,73.9512,coastal,50000,16.4
2025-05-04,Taj Mahal,7191,27.1751,78.0421,heritage,40000,18.0
2025-05-04,Jaipur Fort,6838,26.9855,75.8513,heritage,35000,19.5
2025-05-04,Kerala Backwaters,3158,9.4981,76.3388,eco,25000,12.6
2025-05-04,Hampi Ruins,6870,15.335,76.46,heritage,20000,34.4
2025-05-04,Udaipur Lakes,5521,24.5854,73.7125,heritage,30000,18.4
2025-05-04,Rishikesh,5705,30.0869,78.2676,spiritual,28000,20.4
2025-05-04,Munnar Hills,3868,10.0889,77.0595,eco,22000,17.6
2025-05-05,Goa Beach,5859,15.2993,73.9512,coastal,50000,11.7
2025-05-05,Taj Mahal,4743,27.1751,78.0421,heritage,40000,11.9
2025-05-05,Jaipur Fort,4580,26.9855,75.8513,heritage,35000,13.1
2025-05-05,Kerala Backwaters,2538,9.4981,76.3388,eco,25000,10.2
2025-05-05,Hampi Ruins,5230,15.335,76.46,heritage,20000,26.2
2025-05-05,Udaipur Lakes,4784,24.5854,73.7125,heritage,30000,15.9
2025-05-05,Rishikesh,3832,30.0869,78.2676,spiritual,28000,13.7
2025-05-05,Munnar Hills,2422,10.0889,77.0595,eco,22000,11.0
2025-05-06,Goa Beach,6304,15.2993,73.9512,coastal,50000,12.6
2025-05-06,Taj Mahal,5186,27.1751,78.0421,heritage,40000,13.0
2025-05-06,Jaipur Fort,3920,26.9855,75.8513,heritage,35000,11.2
2025-05-06,Kerala Backwaters,2674,9.4981,76.3388,eco,25000,10.7
2025-05-06,Hampi Ruins,5054,15.335,76.46,heritage,20000,25.3
2025-05-06,Udaipur Lakes,4404,24.5854,73.7125,heritage,30000,14.7
2025-05-06,Rishikesh,3974,30.0869,78.2676,spiritual,28000,14.2
2025-05-06,Munnar Hills,2492,10.0889,77.0595,eco,22000,11.3
2025-05-07,Goa Beach,7433,15.2993,73.9512,coastal,50000,14.9
2025-05-07,Taj Mahal,4853,27.1751,78.0421,heritage,40000,12.1
2025-05-07,Jaipur Fort,4496,26.9855,75.8513,heritage,35000,12.8
2025-05-07,Kerala Backwaters,2591,9.4981,76.3388,eco,25000,10.4
2025-05-07,Hampi Ruins,4845,15.335,76.46,heritage,20000,24.2
2025-05-07,Udaipur Lakes,4344,24.5854,73.7125,heritage,30000,14.5
2025-05-07,Rishikesh,4428,30.0869,78.2676,spiritual,28000,15.8
2025-05-07,Munnar Hills,2652,10.0889,77.0595,eco,22000,12.1
2025-05-08,Goa Beach,6752,15.2993,73.9512,coastal,50000,13.5
2025-05-08,Taj Mahal,4427,27.1751,78.0421,heritage,40000,11.1
2025-05-08,Jaipur Fort,4401,26.9855,75.8513,heritage,35000,12.6
2025-05-08,Kerala Backwaters,2541,9.4981,76.3388,eco,25000,10.2
2025-05-08,Hampi Ruins,4882,15.335,76.46,heritage,20000,24.4
2025-05-08,Udaipur Lakes,4271,24.5854,73.7125,heritage,30000,14.2
2025-05-08,Rishikesh,4048,30.0869,78.2676,spiritual,28000,14.5
2025-05-08,Munnar Hills,2292,10.0889,77.0595,eco,22000,10.4
2025-05-09,Goa Beach,7290,15.2993,73.9512,coastal,50000,14.6
2025-05-09,Taj Mahal,5017,27.1751,78.0421,heritage,40000,12.5
2025-05-09,Jaipur Fort,4426,26.9855,75.8513,heritage,35000,12.6
2025-05-09,Kerala Backwaters,2403,9.4981,76.3388,eco,25000,9.6
2025-05-09,Hampi Ruins,4166,15.335,76.46,heritage,20000,20.8
2025-05-09,Udaipur Lakes,4332,24.5854,73.7125,heritage,30000,14.4
2025-05-09,Rishikesh,4013,30.0869,78.2676,spiritual,28000,14.3
2025-05-09,Munnar Hills,2537,10.0889,77.0595,eco,22000,11.5
2025-05-10,Goa Beach,8683,15.2993,73.9512,coastal,50000,17.4
2025-05-10,Taj Mahal,6413,27.1751,78.0421,heritage,40000,16.0
2025-05-10,Jaipur Fort,6140,26.9855,75.8513,heritage,35000,17.5
2025-05-10,Kerala Backwaters,3711,9.4981,76.3388,eco,25000,14.8
2025-05-10,Hampi Ruins,5586,15.335,76.46,heritage,20000,27.9
2025-05-10,Udaipur Lakes,6226,24.5854,73.7125,heritage,30000,20.8
2025-05-10,Rishikesh,5426,30.0869,78.2676,spiritual,28000,19.4
2025-05-10,Munnar Hills,3833,10.0889,77.0595,eco,22000,17.4
2025-05-11,Goa Beach,8477,15.2993,73.9512,coastal,50000,17.0
2025-05-11,Taj Mahal,6559,27.1751,78.0421,heritage,40000,16.4
2025-05-11,Jaipur Fort,5424,26.9855,75.8513,heritage,35000,15.5
2025-05-11,Kerala Backwaters,3147,9.4981,76.3388,eco,25000,12.6
2025-05-11,Hampi Ruins,5910,15.335,76.46,heritage,20000,29.5
2025-05-11,Udaipur Lakes,6711,24.5854,73.7125,heritage,30000,22.4
2025-05-11,Rishikesh,5919,30.0869,78.2676,spiritual,28000,21.1
2025-05-11,Munnar Hills,3406,10.0889,77.0595,eco,22000,15.5
2025-05-12,Goa Beach,5833,15.2993,73.9512,coastal,50000,11.7
2025-05-12,Taj Mahal,4318,27.1751,78.0421,heritage,40000,10.8
2025-05-12,Jaipur Fort,5028,26.9855,75.8513,heritage,35000,14.4
2025-05-12,Kerala Backwaters,2949,9.4981,76.3388,eco,25000,11.8
2025-05-12,Hampi Ruins,4515,15.335,76.46,heritage,20000,22.6
2025-05-12,Udaipur Lakes,4202,24.5854,73.7125,heritage,30000,14.0
2025-05-12,Rishikesh,3717,30.0869,78.2676,spiritual,28000,13.3
2025-05-12,Munnar Hills,2919,10.0889,77.0595,eco,22000,13.3
2025-05-13,Goa Beach,6059,15.2993,73.9512,coastal,50000,12.1
2025-05-13,Taj Mahal,4008,27.1751,78.0421,heritage,40000,10.0
2025-05-13,Jaipur Fort,4174,26.9855,75.8513,heritage,35000,11.9
2025-05-13,Kerala Backwaters,2400,9.4981,76.3388,eco,25000,9.6
2025-05-13,Hampi Ruins,3966,15.335,76.46,heritage,20000,19.8
2025-05-13,Udaipur Lakes,4424,24.5854,73.7125,heritage,30000,14.7
2025-05-13,Rishikesh,4261,30.0869,78.2676,spiritual,28000,15.2
2025-05-13,Munnar Hills,2723,10.0889,77.0595,eco,22000,12.4
2025-05-14,Goa Beach,5756,15.2993,73.9512,coastal,50000,11.5
2025-05-14,Taj Mahal,4290,27.1751,78.0421,heritage,40000,10.7
2025-05-14,Jaipur Fort,3906,26.9855,75.8513,heritage,35000,11.2
2025-05-14,Kerala Backwaters,2460,9.4981,76.3388,eco,25000,9.8
2025-05-14,Hampi Ruins,5176,15.335,76.46,heritage,20000,25.9
2025-05-14,Udaipur Lakes,4625,24.5854,73.7125,heritage,30000,15.4
2025-05-14,Rishikesh,3452,30.0869,78.2676,spiritual,28000,12.3
2025-05-14,Munnar Hills,2434,10.0889,77.0595,eco,22000,11.1
2025-05-15,Goa Beach,5659,15.2993,73.9512,coastal,50000,11.3
2025-05-15,Taj Mahal,4701,27.1751,78.0421,heritage,40000,11.8
2025-05-15,Jaipur Fort,4484,26.9855,75.8513,heritage,35000,12.8
2025-05-15,Kerala Backwaters,2755,9.4981,76.3388,eco,25000,11.0
2025-05-15,Hampi Ruins,4053,15.335,76.46,heritage,20000,20.3
2025-05-15,Udaipur Lakes,4638,24.5854,73.7125,heritage,30000,15.5
2025-05-15,Rishikesh,3617,30.0869,78.2676,spiritual,28000,12.9
2025-05-15,Munnar Hills,2495,10.0889,77.0595,eco,22000,11.3
2025-05-16,Goa Beach,5536,15.2993,73.9512,coastal,50000,11.1
2025-05-16,Taj Mahal,4012,27.1751,78.0421,heritage,40000,10.0
2025-05-16,Jaipur Fort,4740,26.9855,75.8513,heritage,35000,13.5
2025-05-16,Kerala Backwaters,2898,9.4981,76.3388,eco,25000,11.6
2025-05-16,Hampi Ruins,4577,15.335,76.46,heritage,20000,22.9
2025-05-16,Udaipur Lakes,5223,24.5854,73.7125,heritage,30000,17.4
2025-05-16,Rishikesh,4270,30.0869,78.2676,spiritual,28000,15.2
2025-05-16,Munnar Hills,2300,10.0889,77.0595,eco,22000,10.5
2025-05-17,Goa Beach,10250,15.2993,73.9512,coastal,50000,20.5
2025-05-17,Taj Mahal,6599,27.1751,78.0421,heritage,40000,16.5
2025-05-17,Jaipur Fort,6357,26.9855,75.8513,heritage,35000,18.2
2025-05-17,Kerala Backwaters,4142,9.4981,76.3388,eco,25000,16.6
2025-05-17,Hampi Ruins,6929,15.335,76.46,heritage,20000,34.6
2025-05-17,Udaipur Lakes,7278,24.5854,73.7125,heritage,30000,24.3
2025-05-17,Rishikesh,5189,30.0869,78.2676,spiritual,28000,18.5
2025-05-17,Munnar Hills,3585,10.0889,77.0595,eco,22000,16.3
2025-05-18,Goa Beach,8638,15.2993,73.9512,coastal,50000,17.3
2025-05-18,Taj Mahal,6100,27.1751,78.0421,heritage,40000,15.2
2025-05-18,Jaipur Fort,6062,26.9855,75.8513,heritage,35000,17.3
2025-05-18,Kerala Backwaters,3628,9.4981,76.3388,eco,25000,14.5
2025-05-18,Hampi Ruins,6827,15.335,76.46,heritage,20000,34.1
2025-05-18,Udaipur Lakes,6179,24.5854,73.7125,heritage,30000,20.6
2025-05-18,Rishikesh,5101,30.0869,78.2676,spiritual,28000,18.2
2025-05-18,Munnar Hills,3231,10.0889,77.0595,eco,22000,14.7
2025-05-19,Goa Beach,5985,15.2993,73.9512,coastal,50000,12.0
2025-05-19,Taj Mahal,4876,27.1751,78.0421,heritage,40000,12.2
2025-05-19,Jaipur Fort,4121,26.9855,75.8513,heritage,35000,11.8
2025-05-19,Kerala Backwaters,2217,9.4981,76.3388,eco,25000,8.9
2025-05-19,Hampi Ruins,4394,15.335,76.46,heritage,20000,22.0
2025-05-19,Udaipur Lakes,5038,24.5854,73.7125,heritage,30000,16.8
2025-05-19,Rishikesh,3789,30.0869,78.2676,spiritual,28000,13.5
2025-05-19,Munnar Hills,2305,10.0889,77.0595,eco,22000,10.5
2025-05-20,Goa Beach,6674,15.2993,73.9512,coastal,50000,13.3
2025-05-20,Taj Mahal,5129,27.1751,78.0421,heritage,40000,12.8
2025-05-20,Jaipur Fort,3932,26.9855,75.8513,heritage,35000,11.2
2025-05-20,Kerala Backwaters,2498,9.4981,76.3388,eco,25000,10.0
2025-05-20,Hampi Ruins,4313,15.335,76.46,heritage,20000,21.6
2025-05-20,Udaipur Lakes,5000,24.5854,73.7125,heritage,30000,16.7
2025-05-20,Rishikesh,3799,30.0869,78.2676,spiritual,28000,13.6
2025-05-20,Munnar Hills,2968,10.0889,77.0595,eco,22000,13.5
2025-05-21,Goa Beach,6982,15.2993,73.9512,coastal,50000,14.0
2025-05-21,Taj Mahal,4351,27.1751,78.0421,heritage,40000,10.9
2025-05-21,Jaipur Fort,4462,26.9855,75.8513,heritage,35000,12.7
2025-05-21,Kerala Backwaters,2860,9.4981,76.3388,eco,25000,11.4
2025-05-21,Hampi Ruins,5087,15.335,76.46,heritage,20000,25.4
2025-05-21,Udaipur Lakes,4283,24.5854,73.7125,heritage,30000,14.3
2025-05-21,Rishikesh,3800,30.0869,78.2676,spiritual,28000,13.6
2025-05-21,Munnar Hills,2724,10.0889,77.0595,eco,22000,12.4
2025-05-22,Goa Beach,7178,15.2993,73.9512,coastal,50000,14.4
2025-05-22,Taj Mahal,3974,27.1751,78.0421,heritage,40000,9.9
2025-05-22,Jaipur Fort,4395,26.9855,75.8513,heritage,35000,12.6
2025-05-22,Kerala Backwaters,2971,9.4981,76.3388,eco,25000,11.9
2025-05-22,Hampi Ruins,4900,15.335,76.46,heritage,20000,24.5
2025-05-22,Udaipur Lakes,4497,24.5854,73.7125,heritage,30000,15.0
2025-05-22,Rishikesh,3880,30.0869,78.2676,spiritual,28000,13.9
2025-05-22,Munnar Hills,2652,10.0889,77.0595,eco,22000,12.1
2025-05-23,Goa Beach,6056,15.2993,73.9512,coastal,50000,12.1
2025-05-23,Taj Mahal,4630,27.1751,78.0421,heritage,40000,11.6
2025-05-23,Jaipur Fort,4142,26.9855,75.8513,heritage,35000,11.8
2025-05-23,Kerala Backwaters,2940,9.4981,76.3388,eco,25000,11.8
2025-05-23,Hampi Ruins,4457,15.335,76.46,heritage,20000,22.3
2025-05-23,Udaipur Lakes,4460,24.5854,73.7125,heritage,30000,14.9
2025-05-23,Rishikesh,3508,30.0869,78.2676,spiritual,28000,12.5
2025-05-23,Munnar Hills,2770,10.0889,77.0595,eco,22000,12.6
2025-05-24,Goa Beach,8184,15.2993,73.9512,coastal,50000,16.4
